movieId,rating_sum,rating_count
6843,74.0,24
6844,322.0,104
6845,80.5,28
6847,25.0,9
6848,199.5,81
6849,766.0,219
6850,1493.0,484
6851,765.5,221
6852,3614.0,916
6853,68.0,31
6854,308.0,88
6855,134.5,41
6856,1831.0,494
6857,6755.0,1790
6858,1970.5,506
6859,595.0,160
6860,235.0,84
6861,99.5,31
6862,2273.5,695
6863,31322.0,9071
6864,610.5,163
6866,87.5,28
6867,13072.5,3325
6868,1585.0,479
6869,1273.0,333
6870,32612.5,8467
6871,218.0,76
6872,606.5,447
6873,7941.5,2438
6874,84838.5,21746
6875,241.0,74
6876,163.0,51
6877,84.5,27
6879,10585.5,2935
6880,3634.5,1324
6881,4653.5,1286
6882,1017.5,306
6883,709.5,230
6884,1204.5,359
6885,1218.5,467
6886,694.0,226
6887,2977.5,851
6888,6181.5,2521
6889,3114.5,982
6890,6218.5,1753
6892,447.5,161
6893,7993.0,2194
6895,220.5,66
6896,886.0,220
6897,153.0,45
6898,1041.0,292
6899,117.5,71
6900,501.5,156
6902,2300.0,602
6903,96.0,44
6905,116.0,43
6906,137.5,53
6908,66.5,26
6909,1458.5,438
6910,468.5,150
6911,144.5,43
6912,98.0,30
6913,59.5,23
6914,84.0,26
6916,56.5,21
6917,57.5,17
6918,1362.5,338
6919,67.5,22
6920,1459.0,370
6921,223.5,60
6923,234.0,70
6926,153.5,45
6927,1642.0,533
6928,173.0,60
6930,74.5,22
6931,80.0,27
6932,4320.0,1170
6933,17.5,7
6934,38611.5,12282
6935,956.0,243
6936,15300.0,4495
6939,436.0,116
6940,172.0,52
6942,33118.5,8716
6944,8681.5,2628
6945,895.0,231
6946,1156.5,426
6947,24441.5,6704
6948,455.0,141
6949,283.0,90
6950,2089.5,654
6951,1720.5,881
6952,5594.5,1935
6953,22371.0,6027
6954,4646.5,1201
6957,12776.0,3714
6958,1445.5,590
6959,2470.0,890
6961,495.0,142
6962,50.5,15
6963,1534.5,412
6964,213.5,61
6965,204.0,57
6966,3944.0,1284
6967,625.5,166
6968,95.0,37
6969,355.0,103
6970,1945.0,500
6971,1453.0,383
6972,75.5,24
6973,441.5,163
6974,2995.0,869
6975,3010.0,802
6976,495.0,160
6977,1568.5,507
6978,2193.0,594
6979,17463.0,4771
6980,366.5,103
6981,614.5,154
6982,717.5,185
6983,893.5,239
6984,868.0,229
6985,3039.5,753
6986,2743.5,738
6987,5399.0,1380
6988,528.5,147
6989,1976.5,562
6990,1338.5,372
6991,1459.0,485
6992,1349.0,448
6993,8601.5,2191
6994,557.5,189
6995,379.5,202
6996,2556.0,1206
6997,1267.5,399
6998,496.5,149
6999,1101.0,357
7000,3047.5,1083
7001,5429.0,1506
7002,268.5,74
7003,1099.5,312
7004,9502.5,3383
7005,1322.5,563
7006,233.5,86
7007,4355.5,1335
7008,2834.5,818
7009,1959.0,587
7010,1015.0,286
7011,638.0,178
7012,697.5,233
7013,5794.5,1425
7014,387.0,155
7015,505.0,169
7016,885.0,391
7017,2316.5,826
7018,4228.0,1155
7019,809.0,271
7020,1293.0,354
7021,315.5,119
7022,18036.5,4733
7023,3387.0,860
7024,1135.0,351
7025,1524.0,406
7026,1314.5,439
7027,4882.5,1322
7028,2371.5,661
7029,644.0,198
7030,1186.5,349
7031,352.5,136
7032,345.5,123
7033,1729.5,561
7034,6679.5,1747
7035,512.5,175
7036,3048.0,1091
7037,712.5,197
7038,629.5,184
7039,1031.0,309
7040,2187.0,618
7041,406.0,149
7042,1689.5,452
7043,1215.5,306
7044,5630.5,1537
7045,3213.5,931
7046,6096.5,1911
7047,494.0,157
7048,1337.0,413
7049,294.5,86
7050,438.0,118
7051,618.5,195
7053,159.0,46
7054,741.0,210
7055,1199.0,306
7056,1751.0,462
7057,401.5,123
7058,921.0,247
7059,1081.5,309
7060,2892.5,850
7061,848.5,224
7062,2237.0,596
7063,5184.5,1301
7064,3780.0,961
7065,1172.0,363
7066,257.5,73
7067,1146.5,298
7068,1127.0,299
7069,1055.0,287
7070,2105.5,539
7071,1214.5,308
7072,3279.5,852
7073,4176.0,1079
7074,803.5,208
7075,2773.0,702
7076,6276.5,1677
7077,167.5,46
7078,817.5,219
7079,1515.5,401
7080,1098.5,301
7081,212.0,64
7082,1035.0,284
7083,225.0,65
7084,3765.0,972
7085,611.0,170
7086,1121.0,293
7087,1618.0,436
7088,1661.5,422
7089,2521.0,655
7090,28512.5,7267
7091,3513.5,887
7092,511.0,145
7093,511.5,151
7094,229.0,71
7095,664.0,203
7096,1096.5,274
7099,13643.0,3334
7101,3004.0,1004
7102,2121.0,729
7103,183.5,73
7104,1946.5,681
7106,132.0,36
7107,1710.0,478
7108,284.0,84
7109,186.0,60
7110,88.0,27
7111,292.5,84
7112,160.0,46
7113,71.5,23
7114,799.0,215
7115,1543.5,410
7116,4219.5,1052
7117,853.0,419
7118,926.0,261
7119,482.0,153
7120,33.0,24
7121,3878.5,997
7122,1297.5,333
7123,5067.0,1401
7124,941.0,258
7125,241.5,69
7126,614.0,166
7127,169.0,64
7128,588.0,165
7130,298.5,86
7131,171.0,53
7132,6249.0,1544
7133,109.0,57
7134,488.0,149
7135,1848.5,468
7136,814.5,212
7137,5518.5,1582
7139,9400.5,2399
7141,315.5,86
7142,1032.5,392
7143,38657.0,10464
7146,55.5,17
7147,48617.5,12719
7148,177.5,71
7149,9910.5,2836
7150,2956.0,1051
7151,6902.5,1942
7152,230.0,77
7153,130804.0,31577
7154,6246.5,1988
7155,4457.0,1265
7156,10624.0,2589
7157,531.0,192
7158,8312.5,2237
7159,56.5,16
7160,13013.0,3550
7161,4088.5,1446
7162,12419.0,3491
7163,7936.5,2477
7164,4181.0,1218
7165,793.5,252
7167,565.0,173
7169,1257.5,407
7170,87.0,40
7171,908.0,264
7172,237.0,70
7173,8181.5,2768
7174,130.0,59
7175,609.5,301
7176,216.5,60
7177,1116.5,308
7178,1808.5,568
7179,590.0,182
7180,99.5,29
7181,320.5,92
7182,104.5,37
7183,152.5,54
7184,109.5,35
7185,215.0,72
7187,61.0,29
7189,142.0,80
7190,414.5,117
7191,180.5,79
7193,1613.0,602
7194,217.0,61
7195,214.0,63
7196,135.0,41
7197,148.0,49
7198,442.5,179
7199,791.0,221
7200,131.5,39
7201,230.5,70
7202,416.5,147
7203,149.0,49
7204,99.0,44
7205,622.0,176
7206,1847.5,475
7207,288.5,99
7208,843.0,244
7209,1993.5,522
7210,1656.0,427
7211,484.0,131
7212,1063.0,295
7213,121.0,43
7214,67.0,23
7215,3598.5,892
7216,1775.5,469
7217,1267.5,337
7218,1800.5,460
7219,493.5,140
7220,246.0,89
7221,221.5,63
7222,767.0,277
7223,1331.5,350
7224,171.5,57
7225,1077.5,312
7226,173.5,57
7227,708.0,190
7228,1680.5,701
7229,186.0,67
7230,135.0,47
7231,94.0,32
7232,158.0,46
7234,3652.5,905
7235,3494.0,1007
7236,1578.0,464
7237,189.5,63
7238,971.5,252
7239,263.0,89
7240,109.0,41
7241,628.0,160
7243,695.5,187
7244,98.0,60
7247,4689.0,1427
7248,122.5,42
7249,262.0,84
7250,817.0,239
7251,156.5,49
7252,173.0,70
7253,201.0,62
7254,32352.5,8764
7255,1963.0,686
7256,8594.5,2123
7257,922.5,358
7258,1059.5,372
7259,597.0,283
7260,774.0,218
7261,774.0,292
7262,275.5,103
7263,7508.5,1983
7264,112.5,33
7265,3972.0,1101
7266,489.5,144
7267,103.5,42
7268,64.0,22
7270,155.0,54
7271,31.5,11
7272,435.0,130
7274,133.0,42
7275,192.5,61
7276,116.0,43
7277,35.0,13
7278,96.5,34
7279,55.5,18
7280,269.5,111
7281,122.0,61
7282,21.0,29
7283,376.5,128
7284,355.0,124
7285,6761.0,1935
7286,518.5,144
7289,110.0,50
7290,86.5,27
7292,211.5,118
7293,20533.0,6093
7294,1196.5,450
7295,114.0,35
7297,1076.5,291
7299,1288.0,346
7300,1243.5,347
7301,656.0,174
7302,625.5,167
7303,2592.0,701
7304,589.0,160
7305,963.5,295
7306,358.5,97
7307,723.5,221
7308,726.0,290
7309,162.0,46
7310,779.0,307
7311,1924.0,504
7312,162.5,53
7313,291.5,121
7314,216.5,70
7315,354.0,139
7316,1065.0,437
7317,6189.5,1899
7318,9971.0,3130
7319,1068.0,423
7320,1283.5,431
7321,737.0,291
7323,16762.5,4281
7324,5244.0,1575
7325,10381.0,3424
7326,419.0,132
7327,4513.0,1098
7328,444.5,120
7330,61.0,20
7331,165.0,51
7332,92.0,35
7333,710.0,183
7334,909.0,246
7335,1015.0,264
7337,68.5,23
7338,662.0,175
7340,874.0,298
7341,201.5,61
7342,120.0,47
7343,115.0,37
7345,733.0,343
7346,7119.5,2142
7347,8050.0,2536
7348,3105.0,903
7349,468.5,126
7352,1178.5,325
7353,254.0,126
7354,1233.0,395
7355,570.5,172
7356,48.0,14
7357,296.5,90
7358,136.5,45
7359,164.0,71
7360,14869.0,4129
7361,91769.0,22352
7362,2624.5,866
7364,1425.0,410
7365,866.5,235
7366,3699.0,1205
7367,6307.5,2082
7368,117.5,43
7369,1602.5,723
7370,49.0,15
7371,10786.0,2800
7372,704.5,234
7373,18335.5,5546
7374,779.0,283
7375,1685.5,542
7376,2297.0,767
7377,1345.5,377
7378,191.5,86
7379,1336.0,449
7380,3088.0,941
7381,2439.5,896
7382,1567.5,415
7383,448.0,140
7384,249.5,70
7385,137.0,56
7386,6487.0,1784
7387,11347.0,2980
7388,219.0,69
7389,504.5,186
7390,103.5,35
7391,282.0,102
7392,118.0,40
7394,753.5,224
7395,1430.0,427
7396,2029.5,497
7397,70.5,22
7398,94.5,28
7399,118.5,45
7402,172.0,69
7403,73.0,35
7405,256.0,81
7406,217.5,65
7407,107.0,37
7408,154.0,49
7410,485.0,160
7411,66.5,30
7413,53.0,23
7414,311.0,91
7415,329.5,93
7416,700.0,206
7417,252.0,83
7418,156.5,49
7419,5176.0,1342
7420,174.5,60
7437,598.0,192
7438,72290.0,18684
7439,4430.0,1461
7440,616.0,166
7442,626.5,199
7444,10353.5,3330
7445,18513.5,4874
7446,57.0,25
7448,1216.0,519
7449,1073.0,446
7450,1384.0,458
7451,15948.0,4517
7453,512.0,229
7454,10380.5,3712
7456,443.5,122
7457,165.0,60
7458,20141.5,6087
7459,1093.0,295
7460,4673.0,1340
7471,7.0,2
7474,306.5,86
7475,209.5,61
7477,112.5,46
7478,1573.0,398
7479,170.0,48
7480,316.0,90
7481,3698.5,1058
7482,10654.0,2821
7484,1997.5,519
7485,561.5,149
7486,1395.5,366
7487,885.0,269
7488,167.0,47
7489,853.5,222
7490,172.5,50
7491,181.5,55
7492,418.5,125
7493,1503.0,394
7505,1326.0,334
7523,228.0,83
7541,1103.0,362
7560,3444.5,873
7561,355.0,101
7562,701.5,204
7563,137.0,41
7564,1113.0,290
7565,64.0,25
7566,3041.5,756
7567,17.5,5
7569,7845.0,2172
7570,4722.5,1436
7571,162.5,50
7572,2043.5,526
7573,2968.5,913
7574,260.5,74
7577,680.0,177
7578,321.5,86
7579,1990.0,537
7580,441.5,122
7581,593.0,173
7583,115.0,33
7584,1533.5,395
7585,435.5,117
7586,538.0,146
7587,2622.0,645
7613,334.0,102
7614,2123.0,614
7615,359.5,101
7616,1062.5,322
7617,764.5,226
7618,3137.5,872
7619,2660.5,691
7620,797.0,209
7621,72.5,22
7624,2007.0,583
7625,138.5,44
7626,350.0,127
7636,573.5,201
7637,423.0,128
7638,159.0,50
7645,79.0,24
7647,1131.5,305
7648,50.0,18
7649,3834.0,1043
7650,392.0,115
7657,230.0,77
7675,268.5,80
7697,198.0,65
7698,3613.0,982
7700,2907.0,712
7701,3061.0,1533
7702,677.0,191
7703,75.0,44
7704,523.0,211
7705,993.5,264
7706,3627.5,922
7707,538.5,191
7708,1448.0,432
7713,1152.0,330
7714,1100.5,306
7716,446.0,134
7720,2067.5,572
7723,104.0,44
7724,149.5,65
7725,483.5,249
7727,209.0,79
7728,2291.5,616
7730,385.5,118
7738,31.0,9
7739,121.0,43
7742,331.5,103
7743,1541.0,446
7745,1042.5,285
7748,1334.5,346
7749,841.5,228
7753,363.0,101
7756,979.0,264
7757,2694.0,772
7758,139.0,42
7759,844.5,219
7761,180.5,50
7763,375.5,105
7766,4312.0,1061
7767,1714.0,425
7768,57.0,25
7769,121.5,40
7770,297.0,87
7771,1577.0,422
7773,1777.5,475
7774,150.0,45
7775,138.5,41
7781,1198.0,398
7782,972.5,319
7783,31.5,9
7784,237.0,84
7785,240.0,67
7786,745.0,190
7787,385.5,105
7789,404.0,120
7790,578.5,177
7791,1033.5,311
7792,1625.5,440
7802,4566.0,1226
7808,30.5,11
7809,977.0,306
7810,1996.0,562
7811,1375.0,420
7812,1480.5,440
7813,80.5,26
7814,109.5,34
7815,709.5,191
7817,1245.5,432
7818,213.0,64
7820,1926.5,477
7821,137.0,39
7822,181.0,57
7826,1155.0,313
7827,2995.5,832
7831,1303.0,336
7832,835.0,216
7833,1072.0,278
7834,1913.0,490
7835,631.5,169
7836,3954.0,1017
7837,119.5,40
7839,150.0,45
7840,1510.0,407
7843,398.5,110
7844,1311.5,346
7845,1261.5,473
7846,718.5,306
7847,330.5,102
7872,62.0,18
7878,133.5,43
7879,687.0,202
7880,98.5,30
7881,381.0,120
7883,705.5,202
7884,407.5,112
7885,165.0,54
7886,136.5,46
7887,52.5,23
7888,1006.0,279
7889,964.0,276
7890,146.5,46
7891,761.5,218
7892,296.5,94
7893,133.5,45
7894,1215.0,339
7895,927.0,251
7896,754.0,209
7897,512.5,143
7898,197.5,60
7899,557.5,153
7900,100.0,35
7912,115.0,35
7913,84.0,28
7914,223.0,64
7915,780.5,214
7916,285.0,91
7917,130.0,46
7918,569.5,160
7919,557.5,145
7920,565.0,148
7921,77.0,36
7922,124.5,40
7923,347.0,98
7924,1612.5,411
7925,3901.0,982
7926,2464.0,601
7930,649.0,221
7932,1732.0,445
7933,757.5,213
7934,4549.5,1203
7935,181.0,50
7936,620.0,159
7937,1205.5,306
7938,1281.5,318
7939,1400.0,350
7940,610.5,164
7941,1308.0,326
7942,572.5,155
7943,1836.0,469
7944,893.0,233
7947,254.5,73
7948,206.5,62
7949,240.5,75
7951,667.0,210
7954,135.5,46
7958,83.0,30
7959,230.5,70
7976,853.0,269
7979,1062.0,271
7980,4167.5,1112
7981,7506.5,1888
7982,2250.0,620
7983,2540.5,676
7984,815.5,242
7986,222.5,99
7987,204.5,68
7988,327.0,127
7990,831.0,244
7991,1758.5,545
7992,100.5,27
7993,272.5,84
7994,78.5,24
8004,156.0,52
8007,191.5,60
8008,1321.5,394
8009,94.5,30
8010,1724.0,468
8011,1665.5,432
8012,2125.0,551
8013,239.0,72
8014,6608.0,1643
8015,814.0,227
8016,1844.5,507
8017,499.0,144
8019,2024.5,594
8024,281.0,91
8025,229.0,69
8033,2318.5,591
8035,237.5,83
8037,37.5,12
8039,1668.5,456
8040,335.5,101
8042,5504.0,1431
8043,213.0,73
8044,1094.5,284
8045,1339.5,411
8056,321.5,96
8057,234.0,67
8062,272.5,110
8063,195.0,61
8069,78.5,25
8093,399.0,132
8094,2063.5,539
8117,1150.0,311
8118,184.5,83
8119,696.5,222
8120,65.0,20
8121,852.0,227
8123,271.5,78
8124,110.5,34
8125,1862.0,461
8126,551.0,154
8127,177.0,58
8128,2953.0,742
8129,234.5,87
8130,415.5,133
8131,2301.5,622
8132,14205.5,3595
8133,287.0,79
8134,616.5,184
8136,70.0,33
8137,88.0,41
8138,111.5,58
8141,65.5,25
8142,463.5,140
8143,294.0,82
8147,1945.0,531
8148,42.5,12
8149,111.5,36
8153,447.0,126
8154,5030.5,1268
8157,2035.0,553
8158,1584.0,452
8167,1800.5,467
8168,141.0,47
8169,5614.0,1730
8183,2425.0,660
8188,823.0,206
8189,268.5,79
8190,491.0,137
8191,1109.5,293
8194,272.5,79
8195,1706.0,432
8196,608.0,195
8197,1755.5,451
8198,217.5,64
8199,1379.0,350
8201,341.5,100
8202,163.0,45
8206,192.5,63
8207,6804.0,1735
8208,345.0,95
8221,556.5,153
8222,318.0,97
8224,47.5,14
8225,1829.0,554
8227,284.5,87
8228,10575.5,2606
8232,236.5,64
8235,1255.5,319
8238,159.0,47
8239,1359.0,344
8241,152.0,62
8252,81.5,27
8253,3403.0,880
8254,1915.5,516
8255,102.0,32
8256,413.5,113
8257,260.5,74
8258,252.5,81
8259,266.5,85
8260,311.0,85
8261,1197.0,315
8263,199.0,60
8264,954.5,250
8265,147.5,65
8266,1554.5,523
8268,1284.0,412
8270,868.5,233
8272,187.5,58
8273,555.0,160
8275,397.5,108
8290,115.5,76
8291,801.0,222
8292,207.5,58
8293,86.5,28
8294,106.5,34
8295,556.5,164
8302,332.0,92
8327,1434.5,374
8329,51.5,15
8330,573.5,153
8331,484.5,131
8332,384.0,105
8334,777.0,214
8335,287.0,73
8336,354.0,97
8337,4027.0,1025
8338,1404.5,366
8339,38.0,10
8340,9183.0,2431
8341,1873.0,512
8360,52254.5,14564
8361,18197.0,5980
8362,1581.0,522
8363,635.0,312
8364,1128.0,313
8365,406.0,117
8366,8473.0,2338
8367,351.0,108
8368,49366.0,13157
8369,1866.5,618
8370,6422.5,1692
8371,10965.5,3370
8372,2432.5,1080
8373,4827.0,1821
8374,134.0,40
8375,268.0,83
8376,22010.5,6502
8377,244.5,71
8378,524.5,155
8379,947.5,253
8380,112.0,54
8382,193.5,80
8383,309.5,111
8385,531.0,146
8387,1620.5,927
8388,107.5,34
8391,224.5,65
8392,110.5,36
8393,77.5,38
8395,324.5,91
8397,112.0,36
8398,66.0,20
8399,53.5,18
8400,290.5,83
8401,1032.0,279
8403,91.0,29
8404,1308.0,355
8405,906.5,241
8407,158.5,46
8410,338.0,97
8411,11.0,6
8421,116.0,37
8422,154.5,45
8423,187.5,51
8424,79.5,26
8425,151.5,60
8426,425.5,126
8427,69.0,38
8446,656.0,194
8447,444.0,157
8451,997.0,277
8452,32.5,20
8453,114.5,38
8454,128.0,40
8456,346.5,92
8459,966.0,246
8460,406.5,124
8462,156.5,45
8463,236.0,67
8464,30639.0,8375
8477,3035.0,759
8481,318.5,90
8482,1320.5,355
8484,353.0,93
8485,599.5,162
8486,226.0,64
8487,435.5,134
8488,152.0,46
8491,2548.5,636
8492,2871.5,749
8493,4953.5,1389
8494,712.5,198
8495,599.5,177
8496,538.5,154
8499,529.0,154
8500,14.0,5
8501,2477.5,714
8502,405.5,124
8503,237.5,76
8504,272.5,80
8505,236.5,66
8506,133.0,48
8507,4706.0,1238
8511,388.5,105
8512,1007.5,304
8516,1192.0,297
8520,648.0,189
8521,857.0,246
8522,277.0,82
8524,158.5,52
8525,233.5,74
8526,2603.5,910
8527,558.5,187
8528,18016.0,5403
8529,18475.0,5264
8530,3376.5,862
8531,2747.5,1177
8532,1493.5,439
8533,15094.5,3968
8534,483.0,144
8535,1028.5,322
8537,338.5,112
8540,173.0,58
8542,3443.0,873
8543,182.5,62
8545,11.5,4
8571,538.5,171
8572,140.0,43
8573,673.5,185
8574,706.5,199
8575,673.5,190
8576,1656.5,479
8577,185.0,52
8578,637.0,211
8579,157.5,46
8580,1795.0,456
8581,3697.0,1004
8582,1841.0,474
8583,148.5,43
8584,449.0,123
8585,237.0,78
8586,72.0,21
8587,196.0,63
8588,345.0,132
8589,2163.0,581
8591,1383.0,434
8593,355.0,110
8594,24.0,8
8595,238.0,67
8596,3831.5,1060
8598,285.0,89
8600,1700.0,452
8601,537.5,145
8602,446.5,120
8604,2909.5,828
8605,893.0,289
8607,2712.0,705
8608,316.0,91
8609,770.0,202
8610,3340.0,932
8611,229.5,66
8612,335.0,114
8613,72.5,25
8614,2474.5,778
8617,279.5,91
8618,734.5,197
8619,125.5,36
8620,1724.5,434
8621,50.0,15
8622,29258.5,8179
8623,8179.5,2335
8624,47.0,15
8625,82.0,23
8626,142.5,49
8629,205.0,58
8630,50.5,14
8631,263.0,79
8633,4913.0,1444
8634,308.0,119
8636,55795.0,15712
8638,13580.5,3449
8639,738.5,249
8640,5980.0,1971
8641,18365.0,5258
8642,258.5,98
8643,2035.0,648
8644,33442.5,9666
8645,8543.5,2218
8647,46.5,17
8649,134.0,48
8650,525.5,139
8651,539.5,153
8652,45.5,16
8654,98.5,33
8655,166.5,52
8656,1967.0,486
8657,209.0,62
8658,132.0,57
8660,121.0,36
8661,725.0,211
8662,304.0,88
8663,184.5,54
8665,51685.5,13435
8666,2732.0,1425
8667,1035.0,299
8669,130.0,48
8670,947.5,243
8671,82.0,26
8674,208.0,65
8675,608.0,165
8676,169.5,84
8677,157.0,53
8678,177.0,54
8680,188.0,59
8681,127.0,41
8682,50.0,15
8683,146.0,45
8684,1174.5,294
8686,104.5,30
8687,81.0,37
8688,78.5,28
8689,336.0,98
8690,2374.0,644
8693,60.5,21
8695,687.0,195
8696,110.5,36
8697,53.0,16
8698,193.0,61
8700,290.5,87
8701,214.0,98
8703,75.0,27
8704,34.5,14
8705,70.0,27
8709,200.5,68
8710,498.5,139
8711,1480.0,401
8712,1234.0,322
8713,453.5,158
8714,144.5,46
8715,74.0,22
8716,104.0,32
8718,454.0,124
8719,60.5,21
8720,425.5,172
8721,91.0,31
8722,135.5,59
8723,33.5,12
8724,925.5,239
8725,332.5,98
8726,463.5,131
8727,282.0,87
8728,78.5,28
8729,96.0,32
8730,481.0,135
8731,901.5,282
8732,373.0,105
8733,189.5,60
8734,74.5,24
8736,88.5,26
8738,747.0,200
8739,624.5,162
8740,382.0,104
8742,48.5,20
8743,131.0,45
8744,107.5,35
8745,140.0,46
8746,148.5,54
8747,79.5,46
8748,155.0,46
8749,221.0,62
8751,787.5,210
8752,526.5,140
8753,389.5,111
8754,1458.0,377
8755,295.0,80
8757,138.5,39
8758,132.5,41
8759,69.0,19
8760,124.5,52
8761,263.0,77
8762,142.0,43
8764,15.0,6
8765,853.0,228
8767,608.5,162
8768,418.5,115
8769,153.0,51
8770,73.5,32
8771,122.0,37
8772,1823.0,467
8773,424.0,127
8774,142.5,48
8778,230.0,71
8779,378.5,115
8780,169.0,51
8781,8561.0,2539
8782,547.5,240
8783,14951.5,4581
8784,36188.0,9454
8785,526.0,132
8786,454.0,119
8787,210.0,69
8788,110.5,35
8790,68.5,21
8791,53.0,20
8792,67.5,28
8793,148.5,48
8794,114.5,31
8795,558.5,160
8796,1525.0,422
8797,689.5,179
8798,29195.5,7895
8799,804.5,302
8800,1621.0,501
8801,158.5,48
8803,116.5,34
8804,122.5,34
8805,360.5,111
8807,12410.5,3535
8808,2624.5,906
8809,1153.0,325
8810,9924.5,3755
8811,349.5,236
8813,848.5,264
8814,1951.5,681
8815,1361.0,576
8817,40.0,16
8818,125.0,47
8819,62.5,27
8821,94.5,39
8822,117.5,49
8823,135.5,53
8825,80.5,33
8826,197.0,57
8827,4589.5,1178
8828,104.5,32
8829,78.5,36
8830,1078.0,574
8831,938.5,327
8832,432.0,129
8833,1855.0,582
8834,81.0,36
8835,508.0,189
8836,1718.0,524
8837,58.5,21
8838,2062.0,559
8839,167.5,94
8840,267.0,82
8841,329.0,102
8843,78.5,33
8844,397.5,107
8845,80.0,23
8846,192.0,67
8847,87.5,49
8848,823.0,215
8849,153.0,64
8850,247.0,88
8851,245.0,68
8852,199.5,60
8854,216.5,76
8855,273.5,108
8856,49.5,28
8857,64.5,19
8858,71.5,25
8859,175.0,209
8860,4012.5,1306
8861,7546.5,2520
8862,782.5,233
8864,818.5,310
8865,9573.0,3111
8866,3896.0,1212
8867,136.0,54
8868,305.0,108
8869,849.0,320
8870,3493.0,1207
8871,184.0,66
8872,526.5,186
8873,15471.5,3968
8874,45492.0,11651
8875,349.0,97
8878,66.5,28
8879,3993.5,1078
8880,4693.0,1399
8881,145.0,45
8882,395.0,118
8884,1058.0,349
8885,225.0,76
8886,178.5,75
8887,81.5,29
8889,95.5,37
8890,37.5,19
8891,117.5,40
8892,102.0,45
8893,173.5,69
8894,480.0,203
8896,136.0,44
8897,59.5,18
8898,176.5,53
8899,331.0,102
8900,170.0,53
8901,77.0,22
8902,103.5,40
8903,184.5,81
8904,19.5,13
8905,1218.5,395
8906,1285.0,409
8907,5388.0,1857
8908,2568.5,799
8910,12654.5,3505
8911,627.5,205
8912,1421.0,572
8914,10182.5,2643
8915,1026.5,284
8916,2523.0,784
8917,16024.5,4568
8918,751.5,222
8919,665.0,211
8920,416.5,112
8921,232.5,67
8922,195.0,63
8923,889.0,253
8924,224.0,68
8925,44.0,13
8926,82.5,25
8927,312.5,111
8928,1263.0,371
8929,301.0,96
8930,1139.5,299
8931,424.0,126
8932,233.0,87
8933,792.0,218
8934,418.5,171
8935,154.0,56
8936,71.5,19
8937,4784.5,1345
8938,643.5,186
8939,1897.0,599
8941,197.0,77
8943,1489.0,421
8944,35.5,13
8946,529.0,214
8947,5128.0,1827
8948,3196.5,1085
8949,28031.5,7532
8950,20373.0,5326
8951,2939.5,779
8952,76.5,24
8953,25.5,9
8955,674.5,197
8956,419.0,133
8957,19065.0,5499
8958,15420.5,4040
8959,1386.0,470
8960,57.0,19
8961,77741.5,19890
8963,249.5,99
8964,124.5,44
8965,4874.0,1544
8966,6629.0,1843
8967,666.5,304
8968,2508.5,797
8969,6223.5,2106
8970,25318.5,6686
8971,193.0,55
8972,16175.5,4741
8973,5872.5,1534
8974,2509.5,816
8976,30.5,10
8977,4496.5,1745
8978,865.0,386
8979,210.5,61
8981,13019.0,3593
8982,797.0,214
8983,15425.0,4119
8984,19052.5,5868
8985,6295.0,2120
8986,235.5,79
8987,335.0,101
8988,205.0,76
8989,700.5,194
8990,95.5,34
8992,83.0,32
8993,98.0,35
8994,190.5,61
8995,72.0,28
8996,108.0,36
8997,68.0,25
8998,1386.5,359
8999,678.0,185
9000,356.0,102
9001,143.0,51
9002,187.0,62
9003,87.0,32
9004,1042.0,369
9005,950.5,310
9008,137.0,45
9010,2613.5,676
9011,268.5,72
9013,224.5,62
9014,166.5,45
9015,72.0,26
9018,2761.0,723
9019,42.0,21
25736,81.0,27
25737,176.0,52
25738,226.5,66
25741,155.0,41
25742,73.5,20
25744,266.0,75
25746,235.5,71
25748,46.5,13
25750,1591.5,404
25752,393.5,109
25753,721.0,188
25755,642.5,184
25757,294.0,97
25759,161.0,45
25762,221.0,64
25763,676.0,174
25764,633.5,165
25765,77.5,24
25766,326.5,89
25767,49.0,13
25769,1120.5,288
25771,2466.0,640
25773,726.5,200
25774,604.0,162
25777,1475.5,380
25782,196.5,54
25786,136.5,39
25788,2860.0,754
25792,168.5,45
25793,572.0,156
25795,495.5,135
25797,276.5,77
25798,154.5,44
25801,119.5,40
25802,124.0,46
25805,1024.5,261
25807,149.5,47
25810,48.0,17
25812,144.5,42
25818,165.5,46
25822,72.5,24
25825,604.0,161
25826,656.5,172
25827,1481.0,396
25828,747.0,205
25833,405.5,108
25834,531.0,142
25835,310.0,89
25839,418.0,113
25840,216.5,60
25841,574.5,150
25842,234.0,68
25850,1692.5,428
25852,300.5,80
25855,705.5,190
25856,1082.0,294
25865,638.0,169
25866,539.5,147
25868,756.0,200
25869,79.5,23
25870,497.5,135
25875,35.0,11
25878,78.5,25
25886,574.5,151
25888,115.0,35
25891,735.0,207
25893,257.0,74
25898,596.5,154
25899,155.0,48
25900,218.0,64
25901,414.5,115
25904,312.5,90
25905,302.0,82
25907,18.0,6
25908,132.0,40
25911,457.0,123
25914,212.5,61
25916,327.5,97
25918,333.0,91
25920,149.5,43
25923,1647.5,434
25924,143.0,41
25926,84.5,23
25927,928.0,250
25929,391.0,106
25930,392.5,104
25931,97.0,31
25934,186.5,55
25937,715.0,195
25938,680.5,190
25940,1554.0,406
25941,302.5,78
25942,50.5,16
25943,408.0,112
25944,89.0,25
25945,338.0,92
25947,475.5,126
25948,36.5,11
25951,133.0,38
25952,570.5,154
